Column,Row,Ratio,Region_Code,Region_Name,SIG_ENG_NM
43,37,99.7,K,Gyeong-Nam,Hapcheon-gun
43,37,0.3,J,Gyeong-Buk,Goryeong-gun
44,37,41.1,K,Gyeong-Nam,Changnyeong-gun
44,37,42.5,K,Gyeong-Nam,Hapcheon-gun
44,37,9.5,J,Gyeong-Buk,Goryeong-gun
44,37,7.0,D,Daegu,Dalseong-gun
45,37,96.7,K,Gyeong-Nam,Changnyeong-gun
45,37,3.3,D,Daegu,Dalseong-gun
46,37,12.1,K,Gyeong-Nam,Miryang-si
46,37,52.2,K,Gyeong-Nam,Changnyeong-gun
46,37,35.7,J,Gyeong-Buk,Cheongdo-gun
47,37,49.8,K,Gyeong-Nam,Miryang-si
47,37,50.2,J,Gyeong-Buk,Cheongdo-gun
48,37,37.5,K,Gyeong-Nam,Miryang-si
48,37,62.5,J,Gyeong-Buk,Cheongdo-gun
49,37,84.6,K,Gyeong-Nam,Miryang-si
49,37,15.4,J,Gyeong-Buk,Cheongdo-gun
50,37,76.5,K,Gyeong-Nam,Miryang-si
50,37,4.2,J,Gyeong-Buk,Cheongdo-gun
50,37,19.3,P,Ulsan,Ulju-gun
51,37,100.0,P,Ulsan,Ulju-gun
52,37,100.0,P,Ulsan,Ulju-gun
53,37,31.2,P,Ulsan,Jung-gu
53,37,20.7,P,Ulsan,Nam-gu
53,37,7.3,P,Ulsan,Buk-gu
53,37,40.8,P,Ulsan,Ulju-gun
54,37,12.8,P,Ulsan,Jung-gu
54,37,11.1,P,Ulsan,Nam-gu
54,37,9.2,P,Ulsan,Dong-gu
54,37,66.8,P,Ulsan,Buk-gu
55,37,50.2,P,Ulsan,Dong-gu
55,37,49.8,P,Ulsan,Buk-gu
22,38,100.0,L,Jeon-Buk,Buan-gun
25,38,99.8,L,Jeon-Buk,Gunsan-si
25,38,0.2,L,Jeon-Buk,Buan-gun
26,38,0.2,L,Jeon-Buk,Gunsan-si
26,38,1.8,L,Jeon-Buk,Gimje-si
26,38,98.0,L,Jeon-Buk,Buan-gun
27,38,100.0,L,Jeon-Buk,Buan-gun
28,38,5.7,L,Jeon-Buk,Jeongeup-si
28,38,94.3,L,Jeon-Buk,Buan-gun
29,38,61.4,L,Jeon-Buk,Jeongeup-si
29,38,18.7,L,Jeon-Buk,Gimje-si
29,38,19.9,L,Jeon-Buk,Buan-gun
30,38,74.9,L,Jeon-Buk,Jeongeup-si
30,38,25.1,L,Jeon-Buk,Gimje-si
31,38,2.6,L,Jeon-Buk,"Wansan-gu, Jeonju-si"
31,38,11.0,L,Jeon-Buk,Jeongeup-si
31,38,61.5,L,Jeon-Buk,Gimje-si
31,38,25.0,L,Jeon-Buk,Wanju-gun
32,38,43.2,L,Jeon-Buk,Wanju-gun
32,38,56.7,L,Jeon-Buk,Imsil-gun
33,38,23.1,L,Jeon-Buk,Wanju-gun
33,38,9.2,L,Jeon-Buk,Jinan-gun
33,38,67.6,L,Jeon-Buk,Imsil-gun
34,38,90.2,L,Jeon-Buk,Jinan-gun
34,38,9.8,L,Jeon-Buk,Imsil-gun
35,38,68.7,L,Jeon-Buk,Jinan-gun
35,38,31.3,L,Jeon-Buk,Jangsu-gun
36,38,100.0,L,Jeon-Buk,Jangsu-gun
37,38,61.3,K,Gyeong-Nam,Hamyang-gun
37,38,38.7,L,Jeon-Buk,Jangsu-gun
38,38,79.7,K,Gyeong-Nam,Hamyang-gun
38,38,20.3,K,Gyeong-Nam,Geochang-gun
39,38,13.4,K,Gyeong-Nam,Hamyang-gun
39,38,86.6,K,Gyeong-Nam,Geochang-gun
40,38,100.0,K,Gyeong-Nam,Geochang-gun
41,38,47.0,K,Gyeong-Nam,Geochang-gun
41,38,53.0,K,Gyeong-Nam,Hapcheon-gun
42,38,74.9,K,Gyeong-Nam,Hapcheon-gun
42,38,25.1,J,Gyeong-Buk,Goryeong-gun
43,38,10.0,K,Gyeong-Nam,Hapcheon-gun
43,38,90.0,J,Gyeong-Buk,Goryeong-gun
44,38,3.6,K,Gyeong-Nam,Hapcheon-gun
44,38,61.2,J,Gyeong-Buk,Goryeong-gun
44,38,35.2,D,Daegu,Dalseong-gun
45,38,7.6,K,Gyeong-Nam,Changnyeong-gun
45,38,3.1,J,Gyeong-Buk,Goryeong-gun
45,38,89.3,D,Daegu,Dalseong-gun
46,38,7.7,K,Gyeong-Nam,Changnyeong-gun
46,38,86.9,J,Gyeong-Buk,Cheongdo-gun
46,38,5.4,D,Daegu,Dalseong-gun
47,38,97.6,J,Gyeong-Buk,Cheongdo-gun
47,38,2.4,D,Daegu,Dalseong-gun
48,38,2.6,J,Gyeong-Buk,Gyeongsan-si
48,38,97.4,J,Gyeong-Buk,Cheongdo-gun
49,38,6.5,K,Gyeong-Nam,Miryang-si
49,38,93.5,J,Gyeong-Buk,Cheongdo-gun
50,38,4.1,K,Gyeong-Nam,Miryang-si
50,38,3.5,J,Gyeong-Buk,Gyeongju-si
50,38,90.1,J,Gyeong-Buk,Cheongdo-gun
50,38,2.3,P,Ulsan,Ulju-gun
51,38,23.6,J,Gyeong-Buk,Gyeongju-si
51,38,8.9,J,Gyeong-Buk,Cheongdo-gun
51,38,67.5,P,Ulsan,Ulju-gun
52,38,100.0,P,Ulsan,Ulju-gun
53,38,35.7,J,Gyeong-Buk,Gyeongju-si
53,38,18.7,P,Ulsan,Buk-gu
53,38,45.6,P,Ulsan,Ulju-gun
54,38,27.5,J,Gyeong-Buk,Gyeongju-si
54,38,72.5,P,Ulsan,Buk-gu
55,38,58.6,J,Gyeong-Buk,Gyeongju-si
55,38,41.4,P,Ulsan,Buk-gu
24,39,100.0,L,Jeon-Buk,Gunsan-si
25,39,95.7,L,Jeon-Buk,Gunsan-si
25,39,4.3,L,Jeon-Buk,Gimje-si
26,39,1.6,L,Jeon-Buk,Gunsan-si
26,39,98.4,L,Jeon-Buk,Gimje-si
27,39,1.1,L,Jeon-Buk,Gimje-si
27,39,98.9,L,Jeon-Buk,Buan-gun
28,39,46.4,L,Jeon-Buk,Gimje-si
28,39,53.5,L,Jeon-Buk,Buan-gun
29,39,2.2,L,Jeon-Buk,Jeongeup-si
29,39,97.8,L,Jeon-Buk,Gimje-si
30,39,0.6,L,Jeon-Buk,Jeongeup-si
30,39,98.9,L,Jeon-Buk,Gimje-si
30,39,0.5,L,Jeon-Buk,Wanju-gun
31,39,35.6,L,Jeon-Buk,"Wansan-gu, Jeonju-si"
31,39,0.4,L,Jeon-Buk,"Deokjin-gu, Jeonju-si"
31,39,42.1,L,Jeon-Buk,Gimje-si
31,39,21.9,L,Jeon-Buk,Wanju-gun
32,39,62.1,L,Jeon-Buk,"Wansan-gu, Jeonju-si"
32,39,7.8,L,Jeon-Buk,"Deokjin-gu, Jeonju-si"
32,39,30.1,L,Jeon-Buk,Wanju-gun
33,39,1.8,L,Jeon-Buk,"Wansan-gu, Jeonju-si"
33,39,5.3,L,Jeon-Buk,"Deokjin-gu, Jeonju-si"
33,39,62.5,L,Jeon-Buk,Wanju-gun
33,39,22.2,L,Jeon-Buk,Jinan-gun
33,39,8.2,L,Jeon-Buk,Imsil-gun
34,39,0.1,L,Jeon-Buk,Wanju-gun
34,39,99.9,L,Jeon-Buk,Jinan-gun
35,39,99.7,L,Jeon-Buk,Jinan-gun
35,39,0.3,L,Jeon-Buk,Jangsu-gun
36,39,22.1,L,Jeon-Buk,Jinan-gun
36,39,77.9,L,Jeon-Buk,Jangsu-gun
37,39,15.3,K,Gyeong-Nam,Hamyang-gun
37,39,9.9,K,Gyeong-Nam,Geochang-gun
37,39,11.8,L,Jeon-Buk,Muju-gun
37,39,62.9,L,Jeon-Buk,Jangsu-gun
38,39,0.2,K,Gyeong-Nam,Hamyang-gun
38,39,96.7,K,Gyeong-Nam,Geochang-gun
38,39,3.1,L,Jeon-Buk,Muju-gun
39,39,100.0,K,Gyeong-Nam,Geochang-gun
40,39,100.0,K,Gyeong-Nam,Geochang-gun
41,39,33.7,K,Gyeong-Nam,Geochang-gun
41,39,66.3,K,Gyeong-Nam,Hapcheon-gun
42,39,45.5,K,Gyeong-Nam,Hapcheon-gun
42,39,39.7,J,Gyeong-Buk,Goryeong-gun
42,39,14.8,J,Gyeong-Buk,Seongju-gun
43,39,88.4,J,Gyeong-Buk,Goryeong-gun
43,39,11.6,J,Gyeong-Buk,Seongju-gun
44,39,76.2,J,Gyeong-Buk,Goryeong-gun
44,39,3.2,J,Gyeong-Buk,Seongju-gun
44,39,20.6,D,Daegu,Dalseong-gun
45,39,1.3,J,Gyeong-Buk,Goryeong-gun
45,39,0.5,D,Daegu,Dalseo-gu
45,39,98.2,D,Daegu,Dalseong-gun
46,39,15.0,J,Gyeong-Buk,Cheongdo-gun
46,39,9.5,D,Daegu,Dalseo-gu
46,39,75.5,D,Daegu,Dalseong-gun
47,39,28.7,J,Gyeong-Buk,Gyeongsan-si
47,39,11.8,J,Gyeong-Buk,Cheongdo-gun
47,39,0.7,D,Daegu,Suseong-gu
47,39,58.8,D,Daegu,Dalseong-gun
48,39,78.6,J,Gyeong-Buk,Gyeongsan-si
48,39,21.4,J,Gyeong-Buk,Cheongdo-gun
49,39,46.6,J,Gyeong-Buk,Gyeongsan-si
49,39,53.4,J,Gyeong-Buk,Cheongdo-gun
50,39,46.5,J,Gyeong-Buk,Gyeongju-si
50,39,3.0,J,Gyeong-Buk,Gyeongsan-si
50,39,50.5,J,Gyeong-Buk,Cheongdo-gun
51,39,96.6,J,Gyeong-Buk,Gyeongju-si
51,39,3.4,P,Ulsan,Ulju-gun
52,39,76.9,J,Gyeong-Buk,Gyeongju-si
52,39,23.1,P,Ulsan,Ulju-gun
53,39,97.9,J,Gyeong-Buk,Gyeongju-si
53,39,2.1,P,Ulsan,Ulju-gun
54,39,100.0,J,Gyeong-Buk,Gyeongju-si
55,39,100.0,J,Gyeong-Buk,Gyeongju-si
21,40,100.0,L,Jeon-Buk,Gunsan-si
22,40,100.0,L,Jeon-Buk,Gunsan-si
24,40,100.0,L,Jeon-Buk,Gunsan-si
25,40,100.0,L,Jeon-Buk,Gunsan-si
26,40,100.0,L,Jeon-Buk,Gunsan-si
27,40,83.4,L,Jeon-Buk,Gunsan-si
27,40,16.6,L,Jeon-Buk,Gimje-si
28,40,42.1,L,Jeon-Buk,Gunsan-si
28,40,57.9,L,Jeon-Buk,Gimje-si
29,40,3.7,L,Jeon-Buk,Gunsan-si
29,40,0.9,L,Jeon-Buk,Iksan-si
29,40,95.4,L,Jeon-Buk,Gimje-si
30,40,0.2,L,Jeon-Buk,"Deokjin-gu, Jeonju-si"
30,40,9.0,L,Jeon-Buk,Iksan-si
30,40,90.5,L,Jeon-Buk,Gimje-si
30,40,0.2,L,Jeon-Buk,Wanju-gun
31,40,2.8,L,Jeon-Buk,"Wansan-gu, Jeonju-si"
31,40,60.2,L,Jeon-Buk,"Deokjin-gu, Jeonju-si"
31,40,5.7,L,Jeon-Buk,Iksan-si
31,40,2.8,L,Jeon-Buk,Gimje-si
31,40,28.5,L,Jeon-Buk,Wanju-gun
32,40,4.3,L,Jeon-Buk,"Wansan-gu, Jeonju-si"
32,40,59.0,L,Jeon-Buk,"Deokjin-gu, Jeonju-si"
32,40,36.7,L,Jeon-Buk,Wanju-gun
33,40,1.2,L,Jeon-Buk,"Deokjin-gu, Jeonju-si"
33,40,98.8,L,Jeon-Buk,Wanju-gun
34,40,16.8,L,Jeon-Buk,Wanju-gun
34,40,83.2,L,Jeon-Buk,Jinan-gun
35,40,100.0,L,Jeon-Buk,Jinan-gun
36,40,88.0,L,Jeon-Buk,Jinan-gun
36,40,11.1,L,Jeon-Buk,Muju-gun
36,40,0.9,L,Jeon-Buk,Jangsu-gun
37,40,2.5,L,Jeon-Buk,Jinan-gun
37,40,95.2,L,Jeon-Buk,Muju-gun
37,40,2.3,L,Jeon-Buk,Jangsu-gun
38,40,27.7,K,Gyeong-Nam,Geochang-gun
38,40,72.3,L,Jeon-Buk,Muju-gun
39,40,84.1,K,Gyeong-Nam,Geochang-gun
39,40,2.8,J,Gyeong-Buk,Gimcheon-si
39,40,13.1,L,Jeon-Buk,Muju-gun
40,40,49.5,K,Gyeong-Nam,Geochang-gun
40,40,50.5,J,Gyeong-Buk,Gimcheon-si
41,40,18.8,K,Gyeong-Nam,Geochang-gun
41,40,7.9,K,Gyeong-Nam,Hapcheon-gun
41,40,39.6,J,Gyeong-Buk,Gimcheon-si
41,40,33.7,J,Gyeong-Buk,Seongju-gun
42,40,0.6,K,Gyeong-Nam,Hapcheon-gun
42,40,4.9,J,Gyeong-Buk,Goryeong-gun
42,40,94.4,J,Gyeong-Buk,Seongju-gun
43,40,8.0,J,Gyeong-Buk,Goryeong-gun
43,40,92.0,J,Gyeong-Buk,Seongju-gun
44,40,26.6,J,Gyeong-Buk,Goryeong-gun
44,40,57.1,J,Gyeong-Buk,Seongju-gun
44,40,16.3,D,Daegu,Dalseong-gun
45,40,23.8,J,Gyeong-Buk,Goryeong-gun
45,40,1.8,D,Daegu,Seo-gu
45,40,33.1,D,Daegu,Dalseo-gu
45,40,41.3,D,Daegu,Dalseong-gun
46,40,8.4,D,Daegu,Jung-gu
46,40,2.9,D,Daegu,Dong-gu
46,40,13.5,D,Daegu,Seo-gu
46,40,21.0,D,Daegu,Nam-gu
46,40,1.7,D,Daegu,Buk-gu
46,40,17.4,D,Daegu,Suseong-gu
46,40,31.3,D,Daegu,Dalseo-gu
46,40,3.9,D,Daegu,Dalseong-gun
47,40,10.2,J,Gyeong-Buk,Gyeongsan-si
47,40,15.0,D,Daegu,Dong-gu
47,40,72.6,D,Daegu,Suseong-gu
47,40,2.2,D,Daegu,Dalseong-gun
48,40,93.3,J,Gyeong-Buk,Gyeongsan-si
48,40,6.7,D,Daegu,Dong-gu
49,40,24.4,J,Gyeong-Buk,Yeongcheon-si
49,40,75.6,J,Gyeong-Buk,Gyeongsan-si
50,40,27.0,J,Gyeong-Buk,Gyeongju-si
50,40,32.4,J,Gyeong-Buk,Yeongcheon-si
50,40,13.5,J,Gyeong-Buk,Gyeongsan-si
50,40,27.1,J,Gyeong-Buk,Cheongdo-gun
51,40,100.0,J,Gyeong-Buk,Gyeongju-si
52,40,100.0,J,Gyeong-Buk,Gyeongju-si
53,40,100.0,J,Gyeong-Buk,Gyeongju-si
54,40,0.0,J,Gyeong-Buk,"Nam-gu, Pohang-si"
54,40,100.0,J,Gyeong-Buk,Gyeongju-si
55,40,10.3,J,Gyeong-Buk,"Nam-gu, Pohang-si"
55,40,89.7,J,Gyeong-Buk,Gyeongju-si
25,41,100.0,L,Jeon-Buk,Gunsan-si
26,41,100.0,L,Jeon-Buk,Gunsan-si
27,41,99.4,L,Jeon-Buk,Gunsan-si
27,41,0.6,I,Chung-Nam,Seocheon-gun
28,41,100.0,L,Jeon-Buk,Gunsan-si
29,41,83.4,L,Jeon-Buk,Gunsan-si
29,41,15.4,L,Jeon-Buk,Iksan-si
29,41,1.2,L,Jeon-Buk,Gimje-si
30,41,1.7,L,Jeon-Buk,Gunsan-si
30,41,97.7,L,Jeon-Buk,Iksan-si
30,41,0.6,L,Jeon-Buk,Gimje-si
31,41,86.0,L,Jeon-Buk,Iksan-si
31,41,14.0,L,Jeon-Buk,Wanju-gun
32,41,0.8,L,Jeon-Buk,Iksan-si
32,41,99.2,L,Jeon-Buk,Wanju-gun
33,41,100.0,L,Jeon-Buk,Wanju-gun
34,41,38.7,L,Jeon-Buk,Wanju-gun
34,41,61.3,L,Jeon-Buk,Jinan-gun
35,41,97.3,L,Jeon-Buk,Jinan-gun
35,41,2.7,I,Chung-Nam,Geumsan-gun
36,41,37.8,L,Jeon-Buk,Jinan-gun
36,41,61.8,L,Jeon-Buk,Muju-gun
36,41,0.4,I,Chung-Nam,Geumsan-gun
37,41,100.0,L,Jeon-Buk,Muju-gun
38,41,100.0,L,Jeon-Buk,Muju-gun
39,41,2.7,K,Gyeong-Nam,Geochang-gun
39,41,24.7,J,Gyeong-Buk,Gimcheon-si
39,41,72.6,L,Jeon-Buk,Muju-gun
40,41,100.0,J,Gyeong-Buk,Gimcheon-si
41,41,58.0,J,Gyeong-Buk,Gimcheon-si
41,41,42.0,J,Gyeong-Buk,Seongju-gun
42,41,4.1,J,Gyeong-Buk,Gimcheon-si
42,41,95.9,J,Gyeong-Buk,Seongju-gun
43,41,100.0,J,Gyeong-Buk,Seongju-gun
44,41,54.9,J,Gyeong-Buk,Seongju-gun
44,41,35.9,J,Gyeong-Buk,Chilgok-gun
44,41,9.1,D,Daegu,Dalseong-gun
45,41,60.1,J,Gyeong-Buk,Chilgok-gun
45,41,0.4,D,Daegu,Seo-gu
45,41,6.7,D,Daegu,Buk-gu
45,41,32.5,D,Daegu,Dalseong-gun
46,41,1.0,J,Gyeong-Buk,Chilgok-gun
46,41,5.6,D,Daegu,Dong-gu
46,41,4.8,D,Daegu,Seo-gu
46,41,88.1,D,Daegu,Buk-gu
47,41,99.9,D,Daegu,Dong-gu
47,41,0.1,D,Daegu,Buk-gu
48,41,84.7,J,Gyeong-Buk,Gyeongsan-si
48,41,15.3,D,Daegu,Dong-gu
49,41,76.0,J,Gyeong-Buk,Yeongcheon-si
49,41,24.0,J,Gyeong-Buk,Gyeongsan-si
50,41,4.7,J,Gyeong-Buk,Gyeongju-si
50,41,95.3,J,Gyeong-Buk,Yeongcheon-si
51,41,78.8,J,Gyeong-Buk,Gyeongju-si
51,41,21.2,J,Gyeong-Buk,Yeongcheon-si
52,41,100.0,J,Gyeong-Buk,Gyeongju-si
53,41,7.4,J,Gyeong-Buk,"Nam-gu, Pohang-si"
53,41,92.6,J,Gyeong-Buk,Gyeongju-si
54,41,82.2,J,Gyeong-Buk,"Nam-gu, Pohang-si"
54,41,17.8,J,Gyeong-Buk,Gyeongju-si
55,41,99.6,J,Gyeong-Buk,"Nam-gu, Pohang-si"
55,41,0.4,J,Gyeong-Buk,Gyeongju-si
23,42,100.0,L,Jeon-Buk,Gunsan-si
25,42,100.0,L,Jeon-Buk,Gunsan-si
26,42,99.8,L,Jeon-Buk,Gunsan-si
26,42,0.2,I,Chung-Nam,Seocheon-gun
27,42,100.0,I,Chung-Nam,Seocheon-gun
28,42,21.8,L,Jeon-Buk,Gunsan-si
28,42,78.2,I,Chung-Nam,Seocheon-gun
29,42,56.5,L,Jeon-Buk,Gunsan-si
29,42,21.1,L,Jeon-Buk,Iksan-si
29,42,1.0,I,Chung-Nam,Buyeo-gun
29,42,21.4,I,Chung-Nam,Seocheon-gun
30,42,2.0,L,Jeon-Buk,Gunsan-si
30,42,98.0,L,Jeon-Buk,Iksan-si
31,42,99.8,L,Jeon-Buk,Iksan-si
31,42,0.2,I,Chung-Nam,Nonsan-si
32,42,16.5,L,Jeon-Buk,Iksan-si
32,42,81.1,L,Jeon-Buk,Wanju-gun
32,42,2.4,I,Chung-Nam,Nonsan-si
33,42,100.0,L,Jeon-Buk,Wanju-gun
34,42,55.1,L,Jeon-Buk,Wanju-gun
34,42,16.7,L,Jeon-Buk,Jinan-gun
34,42,28.2,I,Chung-Nam,Geumsan-gun
35,42,13.4,L,Jeon-Buk,Jinan-gun
35,42,86.6,I,Chung-Nam,Geumsan-gun
36,42,38.1,L,Jeon-Buk,Muju-gun
36,42,61.9,I,Chung-Nam,Geumsan-gun
37,42,79.2,L,Jeon-Buk,Muju-gun
37,42,4.4,I,Chung-Nam,Geumsan-gun
37,42,16.4,H,Chungbuk,Yeongdong-gun
38,42,50.2,L,Jeon-Buk,Muju-gun
38,42,49.8,H,Chungbuk,Yeongdong-gun
39,42,30.3,J,Gyeong-Buk,Gimcheon-si
39,42,37.1,L,Jeon-Buk,Muju-gun
39,42,32.6,H,Chungbuk,Yeongdong-gun
40,42,97.2,J,Gyeong-Buk,Gimcheon-si
40,42,2.8,H,Chungbuk,Yeongdong-gun
41,42,100.0,J,Gyeong-Buk,Gimcheon-si
42,42,50.3,J,Gyeong-Buk,Gimcheon-si
42,42,49.7,J,Gyeong-Buk,Seongju-gun
43,42,5.1,J,Gyeong-Buk,Gimcheon-si
43,42,75.4,J,Gyeong-Buk,Seongju-gun
43,42,19.6,J,Gyeong-Buk,Chilgok-gun
44,42,0.9,J,Gyeong-Buk,Seongju-gun
44,42,99.1,J,Gyeong-Buk,Chilgok-gun
45,42,99.2,J,Gyeong-Buk,Chilgok-gun
45,42,0.7,D,Daegu,Buk-gu
46,42,4.0,J,Gyeong-Buk,Gunwi-gun
46,42,71.6,J,Gyeong-Buk,Chilgok-gun
46,42,10.5,D,Daegu,Dong-gu
46,42,13.5,D,Daegu,Buk-gu
47,42,18.0,J,Gyeong-Buk,Yeongcheon-si
47,42,0.6,J,Gyeong-Buk,Gyeongsan-si
47,42,23.9,J,Gyeong-Buk,Gunwi-gun
47,42,0.3,J,Gyeong-Buk,Chilgok-gun
47,42,57.2,D,Daegu,Dong-gu
48,42,74.0,J,Gyeong-Buk,Yeongcheon-si
48,42,24.3,J,Gyeong-Buk,Gyeongsan-si
48,42,1.7,D,Daegu,Dong-gu
49,42,99.0,J,Gyeong-Buk,Yeongcheon-si
49,42,1.0,J,Gyeong-Buk,Gyeongsan-si
50,42,100.0,J,Gyeong-Buk,Yeongcheon-si
51,42,20.8,J,Gyeong-Buk,Gyeongju-si
51,42,79.2,J,Gyeong-Buk,Yeongcheon-si
52,42,0.1,J,Gyeong-Buk,"Buk-gu, Pohang-si"
52,42,99.9,J,Gyeong-Buk,Gyeongju-si
53,42,43.7,J,Gyeong-Buk,"Nam-gu, Pohang-si"
53,42,0.3,J,Gyeong-Buk,"Buk-gu, Pohang-si"
53,42,56.0,J,Gyeong-Buk,Gyeongju-si
54,42,99.1,J,Gyeong-Buk,"Nam-gu, Pohang-si"
54,42,0.9,J,Gyeong-Buk,"Buk-gu, Pohang-si"
55,42,100.0,J,Gyeong-Buk,"Nam-gu, Pohang-si"
56,42,100.0,J,Gyeong-Buk,"Nam-gu, Pohang-si"
20,43,100.0,L,Jeon-Buk,Gunsan-si
21,43,100.0,L,Jeon-Buk,Gunsan-si
25,43,77.6,L,Jeon-Buk,Gunsan-si
25,43,22.4,I,Chung-Nam,Seocheon-gun
26,43,100.0,I,Chung-Nam,Seocheon-gun
27,43,100.0,I,Chung-Nam,Seocheon-gun
28,43,1.9,I,Chung-Nam,Buyeo-gun
28,43,98.1,I,Chung-Nam,Seocheon-gun
29,43,19.7,L,Jeon-Buk,Iksan-si
29,43,56.2,I,Chung-Nam,Buyeo-gun
29,43,24.1,I,Chung-Nam,Seocheon-gun
30,43,85.7,L,Jeon-Buk,Iksan-si
30,43,0.6,I,Chung-Nam,Nonsan-si
30,43,13.7,I,Chung-Nam,Buyeo-gun
31,43,44.0,L,Jeon-Buk,Iksan-si
31,43,56.0,I,Chung-Nam,Nonsan-si
31,43,0.0,I,Chung-Nam,Buyeo-gun
32,43,13.1,L,Jeon-Buk,Wanju-gun
32,43,86.9,I,Chung-Nam,Nonsan-si
33,43,40.1,L,Jeon-Buk,Wanju-gun
33,43,59.9,I,Chung-Nam,Nonsan-si
34,43,26.8,L,Jeon-Buk,Wanju-gun
34,43,4.0,I,Chung-Nam,Nonsan-si
34,43,69.2,I,Chung-Nam,Geumsan-gun
35,43,100.0,I,Chung-Nam,Geumsan-gun
36,43,89.9,I,Chung-Nam,Geumsan-gun
36,43,10.1,H,Chungbuk,Yeongdong-gun
37,43,0.0,L,Jeon-Buk,Muju-gun
37,43,4.1,I,Chung-Nam,Geumsan-gun
37,43,95.8,H,Chungbuk,Yeongdong-gun
38,43,100.0,H,Chungbuk,Yeongdong-gun
39,43,100.0,H,Chungbuk,Yeongdong-gun
40,43,56.6,J,Gyeong-Buk,Gimcheon-si
40,43,43.4,H,Chungbuk,Yeongdong-gun
41,43,100.0,J,Gyeong-Buk,Gimcheon-si
42,43,100.0,J,Gyeong-Buk,Gimcheon-si
43,43,56.8,J,Gyeong-Buk,Gimcheon-si
43,43,26.9,J,Gyeong-Buk,Gumi-si
43,43,16.3,J,Gyeong-Buk,Chilgok-gun
44,43,69.8,J,Gyeong-Buk,Gumi-si
44,43,30.2,J,Gyeong-Buk,Chilgok-gun
45,43,41.0,J,Gyeong-Buk,Gumi-si
45,43,59.0,J,Gyeong-Buk,Chilgok-gun
46,43,4.9,J,Gyeong-Buk,Gumi-si
46,43,55.5,J,Gyeong-Buk,Gunwi-gun
46,43,39.7,J,Gyeong-Buk,Chilgok-gun
47,43,15.6,J,Gyeong-Buk,Yeongcheon-si
47,43,84.4,J,Gyeong-Buk,Gunwi-gun
48,43,66.4,J,Gyeong-Buk,Yeongcheon-si
48,43,33.6,J,Gyeong-Buk,Gunwi-gun
49,43,99.5,J,Gyeong-Buk,Yeongcheon-si
49,43,0.5,J,Gyeong-Buk,Gunwi-gun
50,43,100.0,J,Gyeong-Buk,Yeongcheon-si
51,43,24.2,J,Gyeong-Buk,"Buk-gu, Pohang-si"
51,43,1.4,J,Gyeong-Buk,Gyeongju-si
51,43,74.4,J,Gyeong-Buk,Yeongcheon-si
52,43,77.8,J,Gyeong-Buk,"Buk-gu, Pohang-si"
52,43,22.0,J,Gyeong-Buk,Gyeongju-si
52,43,0.2,J,Gyeong-Buk,Yeongcheon-si
53,43,16.2,J,Gyeong-Buk,"Nam-gu, Pohang-si"
53,43,65.0,J,Gyeong-Buk,"Buk-gu, Pohang-si"
53,43,18.8,J,Gyeong-Buk,Gyeongju-si
54,43,15.9,J,Gyeong-Buk,"Nam-gu, Pohang-si"
54,43,84.1,J,Gyeong-Buk,"Buk-gu, Pohang-si"
55,43,99.8,J,Gyeong-Buk,"Nam-gu, Pohang-si"
55,43,0.2,J,Gyeong-Buk,"Buk-gu, Pohang-si"
56,43,100.0,J,Gyeong-Buk,"Nam-gu, Pohang-si"
20,44,100.0,I,Chung-Nam,Boryeong-si
21,44,100.0,I,Chung-Nam,Boryeong-si
22,44,100.0,I,Chung-Nam,Boryeong-si
23,44,100.0,I,Chung-Nam,Boryeong-si
25,44,81.6,I,Chung-Nam,Boryeong-si
25,44,18.4,I,Chung-Nam,Seocheon-gun
26,44,70.6,I,Chung-Nam,Boryeong-si
26,44,29.4,I,Chung-Nam,Seocheon-gun
27,44,79.0,I,Chung-Nam,Boryeong-si
27,44,0.8,I,Chung-Nam,Buyeo-gun
27,44,20.2,I,Chung-Nam,Seocheon-gun
28,44,8.0,I,Chung-Nam,Boryeong-si
28,44,70.2,I,Chung-Nam,Buyeo-gun
28,44,21.8,I,Chung-Nam,Seocheon-gun
29,44,100.0,I,Chung-Nam,Buyeo-gun
30,44,9.4,I,Chung-Nam,Nonsan-si
30,44,90.6,I,Chung-Nam,Buyeo-gun
31,44,92.9,I,Chung-Nam,Nonsan-si
31,44,7.1,I,Chung-Nam,Buyeo-gun
32,44,100.0,I,Chung-Nam,Nonsan-si
33,44,4.3,O,Daejeon,Seo-gu
33,44,94.4,I,Chung-Nam,Nonsan-si
33,44,1.3,I,Chung-Nam,Gyeryong-si
34,44,4.1,O,Daejeon,Jung-gu
34,44,19.4,O,Daejeon,Seo-gu
34,44,9.2,I,Chung-Nam,Nonsan-si
34,44,67.4,I,Chung-Nam,Geumsan-gun
35,44,17.6,O,Daejeon,Dong-gu
35,44,4.1,O,Daejeon,Jung-gu
35,44,78.2,I,Chung-Nam,Geumsan-gun
36,44,74.1,I,Chung-Nam,Geumsan-gun
36,44,17.6,H,Chungbuk,Okcheon-gun
36,44,8.3,H,Chungbuk,Yeongdong-gun
37,44,23.8,H,Chungbuk,Okcheon-gun
37,44,76.2,H,Chungbuk,Yeongdong-gun
38,44,100.0,H,Chungbuk,Yeongdong-gun
39,44,100.0,H,Chungbuk,Yeongdong-gun
40,44,32.2,J,Gyeong-Buk,Gimcheon-si
