,A_ALL_POW,A_ALL_IND,A_ALL_MOB,A_ALL_RES,A_NH3_AGR,A_ALL_SLV,A_ALL_OTH,B_ALL_POW,B_ALL_IND,B_ALL_MOB,B_ALL_RES,B_NH3_AGR,B_ALL_SLV,B_ALL_OTH,C_ALL_POW,C_ALL_IND,C_ALL_MOB,C_ALL_RES,C_NH3_AGR,C_ALL_SLV,C_ALL_OTH,D_ALL_POW,D_ALL_IND,D_ALL_MOB,D_ALL_RES,D_NH3_AGR,D_ALL_SLV,D_ALL_OTH,E_ALL_POW,E_ALL_IND,E_ALL_MOB,E_ALL_RES,E_NH3_AGR,E_ALL_SLV,E_ALL_OTH,F_ALL_POW,F_ALL_IND,F_ALL_MOB,F_ALL_RES,F_NH3_AGR,F_ALL_SLV,F_ALL_OTH,G_ALL_POW,G_ALL_IND,G_ALL_MOB,G_ALL_RES,G_NH3_AGR,G_ALL_SLV,G_ALL_OTH,H_ALL_POW,H_ALL_IND,H_ALL_MOB,H_ALL_RES,H_NH3_AGR,H_ALL_SLV,H_ALL_OTH,I_ALL_POW,I_ALL_IND,I_ALL_MOB,I_ALL_RES,I_NH3_AGR,I_ALL_SLV,I_ALL_OTH,J_ALL_POW,J_ALL_IND,J_ALL_MOB,J_ALL_RES,J_NH3_AGR,J_ALL_SLV,J_ALL_OTH,K_ALL_POW,K_ALL_IND,K_ALL_MOB,K_ALL_RES,K_NH3_AGR,K_ALL_SLV,K_ALL_OTH,L_ALL_POW,L_ALL_IND,L_ALL_MOB,L_ALL_RES,L_NH3_AGR,L_ALL_SLV,L_ALL_OTH,M_ALL_POW,M_ALL_IND,M_ALL_MOB,M_ALL_RES,M_NH3_AGR,M_ALL_SLV,M_ALL_OTH,N_ALL_POW,N_ALL_IND,N_ALL_MOB,N_ALL_RES,N_NH3_AGR,N_ALL_SLV,N_ALL_OTH,O_ALL_POW,O_ALL_IND,O_ALL_MOB,O_ALL_RES,O_NH3_AGR,O_ALL_SLV,O_ALL_OTH,P_ALL_POW,P_ALL_IND,P_ALL_MOB,P_ALL_RES,P_NH3_AGR,P_ALL_SLV,P_ALL_OTH,Q_ALL_POW,Q_ALL_IND,Q_ALL_MOB,Q_ALL_RES,Q_NH3_AGR,Q_ALL_SLV,Q_ALL_OTH
87,0.5205983,0.5416039,1.220236,0.6648528,1.021277,0.6618831,0.9884904,1.275839,1.141374,0.6771098,0.7187252,1.029003,0.5565616,0.6656806,1.254991,0.5567434,0.8043105,1.185906,0.9508354,1.113512,1.196766,1.221772,0.9126032,0.521098,1.480719,1.468597,0.7658362,1.273139,0.8503056,1.148667,0.6430807,1.352403,1.345371,1.293838,1.339151,0.5438983,1.358665,1.16758,0.534316,0.687971,1.227734,1.343041,0.8172972,0.8302122,1.239565,1.224335,1.155597,0.8323674,0.8920569,1.25707,0.7071361,0.604855,0.8305341,1.134225,1.137507,1.370936,1.316501,1.377975,1.31622,0.6551939,0.9021607,1.120932,1.104792,1.392707,0.9215291,1.457338,0.7817478,0.6922034,1.086649,1.063819,1.011126,1.185137,0.9988261,1.162864,1.060778,0.6464426,0.8794854,1.494891,1.452695,1.080211,0.6880002,1.115886,0.9580864,0.8542605,1.353777,0.5632258,0.996869,0.5755296,0.9813316,1.365325,1.428246,1.180689,1.47254,0.7291221,0.5358102,0.9079008,1.058031,0.8278872,1.196183,0.6720737,0.9158517,0.8803733,0.7950749,1.053238,1.418188,0.875354,1.131029,0.8193279,1.373448,0.978564,0.6539509,0.8591097,1.276046,0.655773,1.379694,1.097743,0.6932338,0.8952549,1.042031
88,0.6854686,0.5937182,1.106392,1.069316,0.6120673,1.292909,1.321836,0.719704,1.125999,1.307885,1.173842,1.039098,1.49473,0.882967,1.048951,0.9326269,1.095168,0.9858618,0.6360719,1.214754,1.051908,0.5791994,0.7770821,0.7402676,0.8275133,1.299922,0.6320592,0.5811176,1.417449,1.391131,1.264667,1.244254,1.360856,1.08788,1.196759,0.8258463,1.223981,0.6632589,1.305165,0.8002798,1.012757,1.161325,1.165978,0.8488765,0.7151528,0.9148526,1.247902,0.6423139,1.279971,0.6907147,0.8334536,0.8198719,0.5269596,1.391709,1.376107,1.356269,1.358686,0.5846442,0.6668026,1.116437,0.8800634,0.7814796,1.127731,1.098423,1.05071,0.7310573,0.8796248,0.523328,0.9244638,1.261409,0.5533413,1.145773,0.5056968,1.272781,1.237565,0.8833719,0.7010839,0.9523422,1.475115,0.5501607,0.8212343,0.6505946,0.8136464,1.127361,1.296357,1.107728,1.31804,0.6816476,0.9742733,0.7754988,1.320906,0.5828572,0.8714563,1.188728,0.6469618,1.006277,1.466049,1.478992,1.244861,0.8226744,0.650009,1.187074,1.168606,0.6185618,0.9634214,1.408126,0.6266751,1.216167,1.119047,0.8927346,0.7941307,1.443843,1.097328,1.229142,0.6417586,0.6619057,1.211737,1.217914,0.652066
89,1.150371,1.109094,0.9435115,1.245718,0.9816892,0.9382882,0.627691,0.6169686,0.7105127,0.7552702,0.7694634,0.5711974,1.059421,0.8533734,0.9635501,1.071661,0.7319886,0.6700846,1.111269,0.610206,0.84312,1.385467,0.852504,0.99985,1.047805,0.8107811,0.7793478,0.6564912,0.9585332,1.288393,1.175944,1.323135,0.9026259,1.201446,0.9088705,1.352516,1.398289,0.765053,0.8655582,1.097689,1.499048,0.6847065,0.7056547,0.6728557,1.450412,0.9837934,0.7719221,1.087636,0.5405918,0.9985419,0.7788783,0.7352486,1.328974,0.9888345,1.062795,0.7859981,0.8315903,0.6186616,1.146871,0.7047226,0.8214404,0.7387632,1.038474,1.372139,0.6191397,0.7941878,0.5937659,0.9477055,0.8070029,0.5360338,0.7586414,0.6466005,1.042026,0.5263066,0.5202968,0.9709135,1.083718,0.7171483,0.7639216,1.114011,1.462308,0.9917118,1.139223,0.978309,1.223059,1.128196,0.9191606,0.7887914,1.351151,0.9978723,0.9297673,0.9796274,0.8249748,1.360836,1.449962,1.345941,0.9112635,1.432038,1.292512,0.8062242,0.8775274,0.8132679,0.5931331,0.8554179,1.416979,0.951741,1.168222,0.7401677,1.068538,0.9918814,1.41478,1.251942,0.9363891,0.8839021,0.954915,0.6100762,0.6700171,0.9284591,1.276182
90,1.387527,0.770746,1.021555,1.073785,1.252608,0.7756384,0.5591257,0.7436908,1.172614,1.224526,1.177698,0.8627023,1.262136,0.7568321,0.6672265,0.5907336,1.086079,1.397164,1.36133,1.021424,1.222473,1.203993,0.7702538,0.6717693,1.220592,1.006484,1.272201,0.8660727,1.405921,1.15891,1.265267,1.057767,0.7725386,0.7410171,1.418697,0.685053,1.154213,0.6090026,0.5144502,0.8620225,0.849191,0.9581258,0.59207,0.6807991,1.067208,0.5645776,0.5246625,1.261486,1.110508,1.030875,0.59365,1.21149,0.5483758,1.378195,1.482466,0.5085342,0.7722207,0.8372855,1.363538,0.958624,0.6540245,1.480553,0.8672138,1.34865,1.261518,0.6143456,0.6981654,1.311915,0.5437057,0.9639308,0.8426502,1.024842,1.495214,0.8408213,0.538449,0.8979419,1.373939,1.014455,1.377038,1.456015,0.7541784,0.7226275,1.492671,0.9389154,0.7178142,0.8124145,1.309429,0.8804715,1.285689,1.172663,1.325332,0.7044274,0.8645696,0.5183262,0.9977375,0.6499738,1.261761,0.7315136,1.066965,1.176481,0.6467088,0.7752477,0.9818751,0.5334875,0.6360485,1.04302,0.7412752,0.9575545,0.6500933,1.353049,1.484595,1.082766,1.376077,0.6325234,1.404446,1.344944,0.8253725,0.7252247,0.9433354
91,0.5042458,1.159025,1.211084,0.983543,1.463599,0.7903993,1.381612,1.151888,1.493084,0.907311,1.056625,1.392535,0.7724901,0.8476352,0.759306,0.8111457,0.8548468,1.422667,0.663997,0.5137403,1.256747,1.126874,0.5713437,1.228956,1.338068,1.142566,1.44418,1.008342,1.013881,1.003841,1.062101,1.424037,0.6505689,1.255143,1.125469,0.9601311,1.479517,1.009419,0.6563962,1.242028,1.481717,1.461849,1.364839,1.280282,1.033052,0.6969958,0.885276,0.6260954,0.8107174,0.6682999,0.9265502,1.451732,1.377593,0.6360591,0.6802809,1.003043,1.237681,0.5946283,1.221783,1.01828,0.9997363,1.452773,1.188008,0.5392432,1.025572,0.7913234,0.6719073,1.244446,0.9586834,0.9460819,1.25792,0.508109,0.5495618,0.8058477,0.7160613,1.344252,1.162403,1.100916,1.470904,0.8947941,0.9822902,1.005584,0.5022237,0.6859753,1.205943,1.092508,0.8503086,1.008474,1.260264,1.493556,1.168683,0.559825,1.392393,1.203415,1.03693,0.6912917,0.566492,0.9127274,0.6797106,1.345908,1.037595,1.00333,0.767412,0.8365424,1.239103,0.9809411,1.369853,1.29288,0.630359,0.7118427,0.730451,1.213525,0.7612246,1.328343,0.6012422,1.25361,1.216447,1.204927,0.7829655
92,0.7993356,0.6709919,0.7216819,1.192023,0.6381433,1.198095,1.469347,0.6914212,0.6314178,1.27449,1.25895,1.017083,0.708705,0.8374957,1.233412,0.5003493,0.6889369,1.273546,1.131478,1.496455,0.6435538,0.6664273,1.007657,1.086735,0.5692866,1.150287,1.051096,1.208294,1.447615,0.708795,0.6998448,1.043995,0.5354957,0.5716464,1.363583,1.104103,0.9713461,1.493655,0.7626677,1.259726,1.301203,1.107533,1.148962,1.438331,0.8181558,1.165963,1.270759,1.136229,0.9160558,1.359782,0.8017498,1.238266,0.6902375,1.083995,1.27701,1.154407,0.7508351,0.8518471,1.054471,1.419137,1.049958,1.380053,0.9313066,0.52807,1.192727,0.889955,1.461401,0.8392765,1.240923,0.6793097,1.184811,1.432018,1.261063,0.9092514,0.6972549,1.173521,0.5209664,0.9943261,0.6435792,0.9033232,0.8337834,0.7648667,1.033798,0.5753321,0.7155344,1.382938,1.048003,1.147671,1.222352,1.429382,1.153268,0.6842015,1.164184,0.5950358,1.231445,0.5690418,1.363726,0.5263393,1.450689,0.6092351,0.554562,1.421201,1.407805,1.119394,0.5999712,0.7079446,0.5147032,1.488598,1.268349,0.6391426,1.109187,1.044009,1.153868,1.253105,1.277109,1.338414,0.9943184,0.7809746,0.8287903
93,0.8359177,1.007786,0.8549226,1.498758,0.9010421,1.13811,1.330334,1.16308,0.8528062,0.9992152,0.947295,1.28667,1.368637,0.9093441,1.086261,0.6583275,0.9925564,0.998992,1.350361,0.5419358,1.421876,1.357141,1.429322,1.15932,1.420194,0.9842586,0.9178337,0.5880361,0.5208738,0.8776549,1.312227,0.6952515,1.475808,0.6408526,0.7858174,0.8560947,0.5662779,1.409047,1.498204,1.149361,0.6651106,1.289123,1.411392,0.6026357,1.269071,0.500186,0.9507685,0.5445237,1.352386,0.8184102,1.056353,0.9578224,1.368114,0.5205997,1.216686,1.333539,1.46175,0.7387758,1.030634,0.9792835,1.032776,0.6582688,1.467206,1.304214,1.065986,0.8020435,1.009578,0.6440098,1.368818,0.9324616,1.266597,0.8488696,0.6817094,1.388499,0.7832774,0.995253,1.285037,1.326687,0.7599526,1.097677,1.171386,1.431886,0.6000902,1.464593,0.9462862,1.140576,0.8646378,0.8427084,0.7204406,1.071205,0.9939233,0.8774832,0.994014,0.7875819,1.107756,1.110313,0.8122538,0.8950912,1.09915,1.454151,0.9116553,1.068862,1.020997,0.9569568,1.339231,0.9964605,0.7070345,0.6365266,0.734625,1.233933,1.154699,0.6077217,0.6288232,0.907622,1.345397,1.146966,0.6066483,0.7677611,0.7855975
94,0.9895979,1.092432,1.103535,1.439822,1.389006,0.8145475,0.7769262,1.469368,0.6374895,0.9979648,0.9793307,0.995797,1.377537,1.255802,1.390676,1.140024,1.252313,0.8305033,0.7235367,0.5408385,1.05987,1.435024,0.6825216,0.5615071,1.191505,1.253541,0.9292652,0.748892,1.352527,0.7321195,0.9786642,1.331803,0.831347,0.5125692,1.31179,1.411803,0.957793,1.119923,1.38045,1.362184,1.39184,1.225167,0.5202004,0.7491602,1.060597,1.233902,1.217685,1.186447,1.479446,1.255373,0.5605186,1.228602,1.252252,0.707259,1.47671,1.039882,0.50991,1.199562,0.5358166,1.402805,1.065869,1.163711,1.370844,1.264794,0.6997554,0.7785914,1.046099,1.068506,1.426557,0.5673868,1.082231,0.8461379,1.298242,0.6506777,1.261499,1.297203,0.6023231,0.7078206,0.81341,0.9826029,1.331017,1.269908,1.176331,1.21815,0.6374665,0.8315682,1.442051,0.6924285,1.107774,1.114363,0.6893936,0.5082308,1.382858,1.127645,1.127851,0.8367316,0.9918228,0.6429061,1.00486,0.8690637,1.316624,1.152718,0.8089644,0.9169146,0.6606425,1.368814,1.229713,1.050419,1.014224,0.6630651,0.7203206,0.9515486,0.5111522,1.415714,1.038811,0.5277112,1.460662,0.6276943,1.164828
95,0.7744825,1.008518,0.8260978,0.5336253,1.441318,0.9115,1.47578,0.6830969,1.204363,0.8747674,0.5391865,0.934417,1.291002,1.494346,0.8034787,1.315799,1.441693,1.189262,1.06302,1.166231,1.145125,0.9654765,0.543852,0.6706492,1.076804,0.7503449,1.272079,0.757177,0.6183572,1.131104,1.46357,1.4576,0.7571904,1.361268,0.8537496,1.320606,0.5111091,1.44677,1.348594,1.199142,0.6227356,0.8716162,0.6972117,1.341508,0.7478054,1.153142,1.110547,0.9428829,1.35321,0.7309896,1.202321,1.304289,0.5576868,0.8883765,0.785096,0.796506,1.347319,0.7727567,1.410501,1.435647,0.6769214,0.6211348,0.9592555,1.249914,0.6611975,1.303752,0.8063389,0.6431946,1.024765,1.064903,1.44219,1.046482,0.9702784,1.120865,0.8912158,1.07438,0.8914814,1.142007,0.5072256,1.440642,1.149109,0.8802726,0.8708312,0.7495475,1.473089,1.396781,1.4586,0.8272018,1.076172,1.373075,1.486466,1.248924,0.9756611,0.9344603,0.572221,1.235885,1.081876,1.011453,1.060955,1.129793,0.7218031,1.368313,1.383254,1.204362,1.117251,1.050863,1.181642,0.9243218,0.9945696,1.435716,1.340741,0.8410115,1.265531,0.8617287,1.311836,1.318714,0.8287252,0.5148721,0.8531728
96,1.110486,1.141637,1.156064,1.36419,0.5952858,0.5419962,1.488297,0.9608181,0.6481361,1.277115,1.267503,0.8068118,0.8845118,1.124352,0.6964474,1.458985,1.434714,0.9630474,1.223568,0.8539909,0.66129,1.14462,0.692541,0.911701,1.047347,0.7136804,1.18087,0.9058022,1.075513,1.175572,0.5228757,1.291667,1.24578,1.182878,0.6730637,1.280166,0.5265702,0.8653509,0.5090764,0.5243626,0.7250663,1.460693,0.5256779,0.7200458,1.368213,0.7089294,0.9964139,1.2292,1.040728,0.590351,1.283417,0.9906777,0.8413043,1.274182,1.142078,0.8401906,0.7593666,0.8693627,0.9818559,1.099445,0.8685158,0.9449945,1.000694,0.7730717,1.266739,0.962949,1.179605,1.499333,1.451288,1.146693,1.156734,0.5547135,1.428971,0.5588262,1.208939,0.824969,0.6990342,0.9849952,0.7847423,0.9193903,0.712776,0.5566418,1.439781,0.6447732,0.7671554,0.9696979,0.5132,1.334098,1.422806,1.074642,0.61857,0.7516445,0.683495,1.285366,0.6639509,1.205072,1.347499,1.427606,0.9251052,1.317714,0.5478977,0.7219661,0.5773917,1.425677,1.271117,1.22281,1.299207,0.6651994,1.002604,0.7370688,0.5701349,0.6766008,1.031704,1.495951,0.7109342,1.224374,0.9191115,0.7684206,1.493416
97,0.6622988,0.5567543,0.8431014,0.5184149,0.514953,0.5675895,0.651886,0.5186049,1.38309,1.310279,0.504579,0.9937466,0.5066886,1.067028,0.600507,0.9429896,0.8292502,0.6665047,0.9236562,0.6204964,0.8261558,0.5355006,1.056355,0.6441633,1.311624,1.447073,0.8140587,1.174421,1.287649,0.7440442,0.629548,0.679078,0.64669,1.106265,0.8304154,0.6209643,0.7538646,0.7214768,1.410055,1.241027,0.7086498,1.405602,0.8925382,0.9799634,1.43249,1.029913,1.182412,1.286336,1.345444,1.157624,1.195124,1.366843,1.449816,1.160692,1.200966,1.464298,0.5580781,0.8739382,0.7317907,1.472941,0.8959326,1.111323,1.494173,1.386646,1.480731,0.7769231,0.8821457,0.5754233,1.049113,1.204543,0.8494453,1.270273,0.7290484,0.9754293,1.38547,0.8735951,0.5265456,0.9454498,1.187123,0.5927776,0.9220569,1.099444,0.6670995,1.041584,0.5094489,0.6370398,1.021814,1.225906,0.6672154,0.7786173,1.235935,0.7299265,1.127186,1.40414,1.196718,0.5443075,0.5114288,1.400727,1.124232,1.227224,1.44424,1.174279,0.8964323,0.7534016,1.208179,1.037351,0.5573436,1.233182,1.326327,1.17416,1.396839,1.069186,0.5997646,1.40008,0.8943867,1.432365,0.9847428,0.8746234,1.352347
98,0.9566188,1.309752,0.7582079,0.9204953,1.454157,1.182019,1.155587,1.333479,1.43591,1.190364,1.015961,0.5742544,1.066471,0.8171849,1.133944,0.752568,1.16222,0.8761979,0.7586286,1.347098,1.38608,1.1902,1.184536,1.068055,0.7442786,1.230597,1.242662,0.7900428,1.347305,0.9457177,0.6835114,1.034064,0.7108808,0.90554,1.053301,1.325515,0.698781,1.179228,1.474245,1.36366,1.294263,0.5083128,0.9012256,0.9635062,0.6276285,1.379835,0.767026,0.770129,0.978636,1.449029,1.056566,1.371045,1.158107,0.6485382,1.103629,1.29401,0.7092054,0.5151528,0.7637167,0.8354565,1.251859,1.440981,1.045342,0.6965569,1.264959,1.469397,1.037185,1.190704,1.113884,1.270929,1.307418,0.8204921,0.6769528,0.705821,1.365318,1.102767,0.995952,1.435902,0.7670189,1.401944,0.70495,1.447582,0.5234705,1.060776,0.6692088,0.6385198,0.7153271,1.043781,0.9479282,0.7642346,0.7618293,1.333944,1.140512,0.5762886,0.8493033,0.6282822,0.6345184,0.9671687,0.661047,0.839616,1.30515,0.6829058,1.443696,0.7827074,0.8827416,0.6130088,1.244092,1.261268,1.188231,1.354845,0.9980579,0.5652837,0.5302972,1.211773,1.171283,0.9167749,0.9425104,0.9220659,1.064848
99,0.8915701,1.468404,0.9736921,1.117234,0.5715992,1.395159,0.5185354,0.5631643,0.5581651,0.6364821,0.58976,1.016283,0.509983,1.383553,0.9217933,0.9075071,0.641386,1.278263,0.8655346,0.7886424,1.094428,0.729059,0.5730781,1.331007,0.6375147,0.9715456,0.578331,0.9537385,1.280006,1.330031,0.5357718,1.408438,1.202321,1.285489,0.7597322,0.7492466,0.654597,1.476604,0.8986082,0.7375828,0.8196719,0.6184278,0.565603,0.5836499,1.164591,0.6067746,0.8079484,1.16502,1.21498,0.8668579,0.6753889,0.7017474,0.5690312,1.095292,0.6790011,1.025011,0.5328255,0.5681085,1.321643,1.162554,0.6821678,1.138742,1.308158,0.9006366,0.5012811,1.211392,1.226463,0.5833006,0.9238211,0.7100466,0.8313403,0.5481024,0.8171548,1.352986,0.6941691,0.6884999,0.8764398,0.5394282,1.340535,0.6044586,1.301097,0.944087,1.113759,1.339992,1.257139,0.8840245,1.334373,1.309724,1.468976,1.322221,1.278921,0.8677586,0.6457443,0.8386229,0.858255,0.6559299,0.6102695,0.6524663,0.8448688,0.6566064,1.055312,1.394892,1.272923,0.9089337,1.03046,1.223106,1.272093,0.8455626,0.8054782,0.6226502,0.578479,1.143397,1.240073,1.451401,1.086456,1.497741,0.7999834,1.187267,0.7434971
100,0.6020182,0.8319335,1.471719,1.428113,0.9936255,1.080949,1.119038,1.298119,1.032197,1.093955,1.240233,0.6923428,1.017206,0.711879,1.387029,1.251231,1.033664,0.6443462,1.172032,0.5509526,1.349432,1.239327,0.9116218,0.6516884,0.6481662,1.223024,1.251032,1.168647,1.387098,0.5618306,0.9840285,1.229603,1.154209,1.002612,1.176638,1.216207,1.251094,0.5116079,1.148808,1.087011,0.8790682,0.9909923,1.383883,1.40517,0.6819198,1.130038,1.253761,0.749773,1.077254,1.458961,0.7515765,0.5404864,0.9118221,1.059464,0.6553248,0.7821062,0.9328117,0.7333193,1.259407,1.445602,1.242417,0.729713,1.169002,1.023898,1.128145,0.5087185,0.7747763,0.6169473,0.8477409,0.9007679,0.8889009,0.629922,1.360018,0.5367208,1.167465,0.980839,1.271912,0.7990759,0.9322686,0.5567127,1.214585,0.872838,1.02959,0.636505,0.8803267,1.431042,1.472265,1.474505,0.6824128,1.270646,1.453067,0.630275,1.089701,0.6782058,1.294594,1.354374,1.10949,1.4122,0.6509447,1.306871,1.436045,1.231891,0.6534605,0.6514861,1.39506,0.9017351,1.272605,1.148614,1.384069,0.9302679,1.086813,0.8976426,0.5157995,0.8183326,0.696416,0.7945791,1.357605,1.290865,1.137745
101,0.741327,0.5525154,1.218944,1.354827,1.209679,1.371126,0.8069522,1.206812,0.733239,1.450591,0.9854166,0.6972115,0.8592245,1.423977,0.7365565,1.09592,0.5423847,0.6715194,1.045577,0.7822026,0.9134921,1.222353,1.463472,0.5379021,0.7311015,1.305424,1.041724,0.8245566,0.9942898,0.9625146,1.199368,0.6436252,0.5244552,1.390225,0.5318685,0.5868572,1.116392,0.7868775,0.728785,0.6918162,1.02074,0.5243278,0.8956874,1.253435,1.135436,0.9594154,0.8308655,1.452074,0.5942761,0.916621,0.6396944,1.267001,0.6918158,0.8214926,0.7645706,1.361718,0.5974294,1.164316,0.6487252,0.6138543,0.7091428,0.6731382,1.10778,0.8501041,1.442089,0.6678242,0.9102563,1.156533,0.5933442,0.5405272,0.6606618,1.35974,0.7775583,1.296642,1.48742,0.7093209,0.7641659,0.8535986,0.8399662,0.9540006,0.5170061,0.5021502,1.141309,0.9746982,0.5853203,1.376588,0.9756771,0.506413,1.330865,0.9586993,0.8635202,0.8410649,1.026901,0.8990082,0.9570328,1.312387,0.7368055,0.6177751,0.8750854,0.955417,0.7960821,1.3283,1.028871,1.066249,0.9861805,1.160436,0.6926826,1.486146,1.318122,1.41775,0.9286406,0.7429044,0.5895567,0.5720051,1.350271,1.411522,1.039615,1.247354,1.427923
102,1.323774,0.5788434,0.8808443,1.116945,1.302007,1.037092,0.739857,0.6129933,1.093625,1.337533,0.7100154,1.096391,0.9535131,1.306843,0.6246559,1.463962,1.34499,0.5140316,0.5536122,1.362384,0.8870851,0.6996905,0.6879522,0.882905,1.096685,1.44711,1.063681,1.025286,0.7862375,0.6047815,1.097772,1.064452,0.612683,0.6010308,0.5981242,0.9057774,1.013575,0.5988494,1.064242,1.274465,0.5789856,1.461233,0.9215368,1.10559,1.316618,0.5189518,0.8878974,0.7694373,1.045069,1.415184,1.198251,0.8664074,1.131241,1.442708,1.169937,1.069797,1.378053,0.5479393,0.8463336,1.129897,0.7984108,0.9701805,1.26222,1.15392,1.378481,0.6080634,0.5998035,0.9899823,1.4377,1.499155,1.359012,0.5902089,0.7228571,0.5916474,0.7116788,0.5026876,0.5281537,1.095201,0.6876707,0.5019352,0.8717122,1.394243,0.6121078,1.171054,1.10845,1.422189,1.233211,1.141601,0.8265614,0.9117766,0.5099484,0.8656354,0.7443778,1.434344,1.488554,1.256837,1.240799,0.987117,1.369,1.337171,0.8985419,1.285415,0.6577071,0.7959142,0.6061712,1.443622,1.000794,0.901864,1.01308,0.7547566,0.5291432,1.220352,0.7727686,1.431898,0.5456853,0.8043557,1.158073,0.880519,1.124965
103,1.099853,0.8582021,0.9330391,0.8334029,1.139206,1.005877,1.195831,1.365445,0.9155934,0.7539066,0.5539134,0.5205406,1.416871,1.4505,0.5245114,0.686297,1.149037,0.8149958,1.136915,0.7898282,0.5051619,0.5561169,0.9690726,1.197755,0.5866841,0.6610318,1.332769,0.8374794,1.213659,0.9247803,1.367326,1.28528,1.060331,0.9267317,1.112318,1.184809,0.5048691,1.167503,0.7015786,1.436339,0.910291,0.9853484,1.374,0.759496,0.9039409,0.6876983,1.315981,1.172269,0.928505,1.084388,0.8149972,1.279379,1.340636,0.9869134,1.446177,1.306236,1.26966,0.5791162,0.8717188,0.5904484,1.22551,1.095852,0.9017862,1.207419,1.361581,0.868633,1.381114,1.451236,0.7631813,0.918584,0.8768029,0.8639333,0.7844857,1.052088,0.5988894,1.448547,0.5446165,0.7345766,1.331315,1.200948,1.036115,1.163975,0.9339744,1.354271,1.497283,1.425447,1.419824,0.9380867,0.8645814,1.085497,0.7349234,1.482085,1.152585,1.146714,0.5497842,1.135777,0.7960622,1.124745,0.6729151,0.926767,0.8440847,0.7973685,1.371588,0.809921,1.351555,1.467899,0.8323934,1.190858,0.8445122,1.132423,1.41261,0.7475834,0.9956547,0.7256317,1.113495,1.029468,0.5743774,0.6975154,1.172636
104,1.298989,1.069832,1.229031,1.304385,1.365935,0.6464249,0.5857659,0.6398877,0.6898042,0.5525981,0.6024842,1.489323,1.199162,0.7512513,1.361503,1.047757,0.6365103,0.7616597,1.184185,1.261357,1.005553,0.8789659,1.06677,1.366951,1.197888,0.6427292,0.7972232,0.9798524,1.242055,0.6884271,0.8305209,1.098547,0.9021092,1.307083,1.345721,1.355138,1.330837,1.227424,0.9064863,1.236161,0.5573753,1.255006,1.111244,1.291914,1.257646,1.059796,1.014474,0.5944034,1.305332,1.437249,1.030902,0.8843593,0.7508299,0.7280934,1.118081,0.8053923,1.435666,0.9120801,0.8001354,0.7858687,0.5652662,1.217294,0.9372152,1.434889,0.9750364,0.610066,0.7609798,1.287381,0.5089543,1.055648,0.6454093,1.009442,1.305067,0.798025,0.7477434,1.313048,1.494853,1.20131,1.359305,1.309667,0.994144,0.9533025,1.21202,1.231354,0.9527049,0.6772376,0.6977169,0.6006923,1.3062,1.054709,1.242894,1.468757,0.7268536,1.201856,0.5276255,1.390957,0.6337208,1.495153,0.8293776,0.9498154,1.346397,0.9735414,1.362131,0.6996841,1.254339,0.5463804,0.600497,1.315305,0.6999877,1.255033,1.31989,0.7907061,0.6777747,0.5904686,1.029225,0.7088819,0.8052739,1.30192,0.5809616
105,1.456221,0.7857303,1.468681,1.027701,1.496957,1.264152,0.8570997,1.346949,1.323566,0.5286426,0.9793268,0.689827,0.6829782,0.6873126,0.5608501,1.445603,0.7764462,1.331542,0.814515,1.141066,1.14448,1.114974,0.6127618,1.438667,1.10479,1.092985,0.9488846,1.111385,0.9538929,0.8030768,0.9981834,0.7062902,1.26035,1.189026,0.959988,0.5755863,0.8298609,0.586173,0.9402273,1.002687,1.301213,1.323308,1.140453,0.9628394,1.000018,0.762797,0.9834726,0.8846778,0.6764911,1.408622,0.9199358,1.042938,0.9629156,0.9383716,1.064087,0.5863086,0.6104685,0.6550136,1.285411,0.8164717,1.22317,0.9788677,1.380556,1.261825,0.5298321,1.480957,1.165802,1.151399,1.270609,1.022764,0.7282418,1.315273,1.009609,1.461828,1.028877,0.959926,1.415673,1.374922,1.368147,1.147791,1.122757,1.131416,1.319267,1.432771,0.620641,1.017746,1.334343,0.6469784,1.463471,0.7361794,1.302618,1.208198,1.263262,0.513858,1.242017,0.5549299,1.492751,0.8212494,1.495199,0.7190602,1.054728,0.7813286,1.266557,0.5693546,0.9904026,1.311192,0.5333285,0.7807298,0.7219943,1.382146,0.9450677,1.423046,0.6670532,0.8251195,1.043715,0.8043654,1.089516,1.235286,0.5623484
